IdVenta,IdProducto,IdCliente,IdTiempo,IdGeografia,IdSucursal,IdPromocion,IdMetodoPago,Cantidad,Monto_Bruto,Monto_Descuento,Monto_Neto
5906,5,10,20250515,15,1,3,2,7,4760.00,952.0,3808.0
5926,9,11,20230206,8,1,3,2,10,2800.00,560.0,2240.0
6000,8,5,20240601,3,1,3,2,1,950.00,190.0,760.0
6037,3,10,20250622,11,1,3,2,7,35700.00,7140.0,28560.0
6148,10,11,20250630,9,1,3,2,1,390.00,78.0,312.0
6158,5,10,20231106,14,1,3,2,1,680.00,136.0,544.0
6185,6,4,20250108,3,1,3,2,9,1890.00,378.0,1512.0
6300,2,10,20250223,12,1,3,2,8,20000.00,4000.0,16000.0
6303,6,4,20240227,2,1,3,2,5,1050.00,210.0,840.0
6321,8,4,20231204,14,1,3,2,5,4750.00,950.0,3800.0
6397,10,2,20240831,11,1,3,2,9,3510.00,702.0,2808.0
6703,1,4,20231111,1,1,3,2,8,33600.00,6720.0,26880.0
6773,2,6,20230715,12,1,3,2,6,15000.00,3000.0,12000.0
6792,10,2,20231112,13,1,3,2,1,390.00,78.0,312.0
6848,1,10,20250829,6,1,3,2,8,33600.00,6720.0,26880.0
6849,1,11,20250306,3,1,3,2,9,37800.00,7560.0,30240.0
6931,4,4,20250824,7,1,3,2,5,1600.00,320.0,1280.0
7031,7,9,20240730,5,1,3,2,5,9250.00,1850.0,7400.0
7113,5,5,20250810,2,1,3,2,8,5440.00,1088.0,4352.0
7199,4,2,20241230,5,1,3,2,2,640.00,128.0,512.0
7257,7,9,20240621,8,1,3,2,7,12950.00,2590.0,10360.0
7321,9,10,20250901,4,1,3,2,2,560.00,112.0,448.0
7443,4,11,20230506,2,1,3,2,2,640.00,128.0,512.0
7499,7,3,20240405,5,1,3,2,9,16650.00,3330.0,13320.0
7533,1,11,20230712,4,1,3,2,5,21000.00,4200.0,16800.0
7759,1,9,20250907,7,1,3,2,8,33600.00,6720.0,26880.0
7761,8,3,20240410,1,1,3,2,4,3800.00,760.0,3040.0
7892,9,4,20230301,10,1,3,2,8,2240.00,448.0,1792.0
8177,5,10,20250429,3,1,3,2,10,6800.00,1360.0,5440.0
8285,5,8,20231208,6,1,3,2,8,5440.00,1088.0,4352.0
8608,11,2,20240802,8,1,3,2,1,950.00,190.0,760.0
8663,6,11,20251204,13,1,3,2,9,1890.00,378.0,1512.0
8732,11,4,20250410,12,1,3,2,1,950.00,190.0,760.0
8777,4,1,20231130,9,1,3,2,1,320.00,64.0,256.0
8814,7,7,20240322,12,1,3,2,2,3700.00,740.0,2960.0
8907,6,6,20230602,12,1,3,2,3,630.00,126.0,504.0
8924,2,4,20251105,15,1,3,2,4,10000.00,2000.0,8000.0
9002,5,4,20251006,7,1,3,2,9,6120.00,1224.0,4896.0
9036,11,7,20250508,15,1,3,2,7,6650.00,1330.0,5320.0
9060,2,2,20230601,1,1,3,2,3,7500.00,1500.0,6000.0
9173,4,7,20240719,3,1,3,2,10,3200.00,640.0,2560.0
9289,9,10,20241026,14,1,3,2,7,1960.00,392.0,1568.0
9390,5,1,20230108,14,1,3,2,2,1360.00,272.0,1088.0
9421,9,6,20240423,15,1,3,2,8,2240.00,448.0,1792.0
9447,3,7,20240708,10,1,3,2,4,20400.00,4080.0,16320.0
9496,7,7,20230324,8,1,3,2,4,7400.00,1480.0,5920.0
9671,10,10,20240131,12,1,3,2,4,1560.00,312.0,1248.0
9746,5,8,20250130,1,1,3,2,10,6800.00,1360.0,5440.0
9808,4,2,20251126,15,1,3,2,9,2880.00,576.0,2304.0
9814,5,10,20250615,8,1,3,2,1,680.00,136.0,544.0
10140,4,2,20250412,10,1,3,2,10,3200.00,640.0,2560.0
10159,1,3,20251108,12,1,3,2,1,4200.00,840.0,3360.0
10361,9,4,20231010,1,1,3,2,6,1680.00,336.0,1344.0
10401,10,1,20241117,12,1,3,2,4,1560.00,312.0,1248.0
10431,11,3,20230403,13,1,3,2,7,6650.00,1330.0,5320.0
10440,11,5,20230907,11,1,3,2,7,6650.00,1330.0,5320.0
10479,7,9,20251128,3,1,3,2,3,5550.00,1110.0,4440.0
10505,3,11,20230127,4,1,3,2,2,10200.00,2040.0,8160.0
10603,3,4,20250909,14,1,3,2,9,45900.00,9180.0,36720.0
10681,10,10,20230627,9,1,3,2,9,3510.00,702.0,2808.0
10721,3,6,20240321,13,1,3,2,6,30600.00,6120.0,24480.0
10731,11,6,20240601,5,1,3,2,4,3800.00,760.0,3040.0
10775,8,6,20251021,11,1,3,2,6,5700.00,1140.0,4560.0
10836,11,8,20230618,1,1,3,2,6,5700.00,1140.0,4560.0
10863,7,10,20250815,11,1,3,2,4,7400.00,1480.0,5920.0
10865,7,6,20240528,15,1,3,2,7,12950.00,2590.0,10360.0
10884,6,8,20240922,5,1,3,2,3,630.00,126.0,504.0
11111,1,8,20230216,8,1,3,2,2,8400.00,1680.0,6720.0
11149,4,9,20240310,6,1,3,2,5,1600.00,320.0,1280.0
11223,1,10,20231103,1,1,3,2,4,16800.00,3360.0,13440.0
11315,8,11,20230523,4,1,3,2,2,1900.00,380.0,1520.0
11326,2,11,20231221,13,1,3,2,8,20000.00,4000.0,16000.0
11333,2,3,20240625,5,1,3,2,8,20000.00,4000.0,16000.0
11441,4,10,20230805,12,1,3,2,8,2560.00,512.0,2048.0
11471,6,11,20240105,12,1,3,2,5,1050.00,210.0,840.0
11494,1,5,20230930,8,1,3,2,8,33600.00,6720.0,26880.0
11536,1,5,20250507,3,1,3,2,2,8400.00,1680.0,6720.0
11629,8,4,20230626,5,1,3,2,10,9500.00,1900.0,7600.0
11634,1,10,20240414,10,1,3,2,1,4200.00,840.0,3360.0
11899,2,4,20250319,15,1,3,2,1,2500.00,500.0,2000.0
12287,9,5,20240417,5,1,3,2,6,1680.00,336.0,1344.0
12327,9,2,20230713,6,1,3,2,7,1960.00,392.0,1568.0
12538,3,7,20241005,8,1,3,2,5,25500.00,5100.0,20400.0
12544,4,10,20230814,15,1,3,2,3,960.00,192.0,768.0
12738,3,10,20230204,11,1,3,2,5,25500.00,5100.0,20400.0
12924,4,10,20230729,5,1,3,2,4,1280.00,256.0,1024.0
12947,5,6,20250409,11,1,3,2,5,3400.00,680.0,2720.0
12958,5,9,20230307,14,1,3,2,3,2040.00,408.0,1632.0
13019,6,6,20231129,15,1,3,2,4,840.00,168.0,672.0
13021,7,10,20230323,8,1,3,2,3,5550.00,1110.0,4440.0
13052,6,3,20230504,14,1,3,2,1,210.00,42.0,168.0
13155,6,7,20250803,4,1,3,2,8,1680.00,336.0,1344.0
13249,8,5,20250208,5,1,3,2,10,9500.00,1900.0,7600.0
13311,10,1,20240322,1,1,3,2,2,780.00,156.0,624.0
13409,9,5,20230708,13,1,3,2,2,560.00,112.0,448.0
13470,5,4,20250609,12,1,3,2,6,4080.00,816.0,3264.0
13500,4,5,20240305,15,1,3,2,2,640.00,128.0,512.0
13533,4,6,20251217,1,1,3,2,5,1600.00,320.0,1280.0
13595,9,4,20251227,15,1,3,2,8,2240.00,448.0,1792.0
13625,6,8,20241229,4,1,3,2,1,210.00,42.0,168.0
13855,4,7,20241101,9,1,3,2,5,1600.00,320.0,1280.0
13931,4,11,20241105,2,1,3,2,2,640.00,128.0,512.0
13980,2,7,20230122,5,1,3,2,2,5000.00,1000.0,4000.0
14029,4,4,20250712,11,1,3,2,6,1920.00,384.0,1536.0
14058,3,7,20250914,14,1,3,2,2,10200.00,2040.0,8160.0
14320,11,2,20231125,13,1,3,2,10,9500.00,1900.0,7600.0
14399,10,8,20251024,12,1,3,2,5,1950.00,390.0,1560.0
14408,2,10,20230716,10,1,3,2,7,17500.00,3500.0,14000.0
14695,11,7,20241104,7,1,3,2,6,5700.00,1140.0,4560.0
14804,4,10,20241123,10,1,3,2,2,640.00,128.0,512.0
14959,10,6,20250429,7,1,3,2,7,2730.00,546.0,2184.0
14960,11,11,20231215,11,1,3,2,4,3800.00,760.0,3040.0
15128,3,11,20241207,4,1,3,2,1,5100.00,1020.0,4080.0
15223,4,7,20230810,8,1,3,2,7,2240.00,448.0,1792.0
15366,1,8,20250629,9,1,3,2,8,33600.00,6720.0,26880.0
15547,4,11,20250623,3,1,3,2,9,2880.00,576.0,2304.0
15549,7,7,20250216,3,1,3,2,6,11100.00,2220.0,8880.0
15555,3,5,20230807,15,1,3,2,6,30600.00,6120.0,24480.0
15659,10,11,20240801,11,1,3,2,2,780.00,156.0,624.0
15676,4,3,20241110,1,1,3,2,2,640.00,128.0,512.0
15799,2,8,20250326,11,1,3,2,6,15000.00,3000.0,12000.0
15834,5,6,20250813,9,1,3,2,4,2720.00,544.0,2176.0
16030,4,5,20250903,3,1,3,2,7,2240.00,448.0,1792.0
16247,4,9,20230523,7,1,3,2,1,320.00,64.0,256.0
16273,11,7,20240226,8,1,3,2,9,8550.00,1710.0,6840.0
16336,5,5,20250825,2,1,3,2,4,2720.00,544.0,2176.0
16346,8,9,20241108,1,1,3,2,6,5700.00,1140.0,4560.0
16433,6,8,20231004,14,1,3,2,1,210.00,42.0,168.0
16803,4,2,20250606,4,1,3,2,8,2560.00,512.0,2048.0
16821,4,10,20240313,4,1,3,2,5,1600.00,320.0,1280.0
16964,7,6,20250626,3,1,3,2,7,12950.00,2590.0,10360.0
17042,6,6,20240619,7,1,3,2,5,1050.00,210.0,840.0
17326,3,5,20240301,10,1,3,2,5,25500.00,5100.0,20400.0
17335,5,11,20250607,3,1,3,2,4,2720.00,544.0,2176.0
17339,4,3,20241114,15,1,3,2,6,1920.00,384.0,1536.0
17556,8,5,20250515,13,1,3,2,10,9500.00,1900.0,7600.0
17573,1,4,20231116,13,1,3,2,4,16800.00,3360.0,13440.0
17611,5,3,20241016,8,1,3,2,4,2720.00,544.0,2176.0
17656,3,4,20231209,9,1,3,2,8,40800.00,8160.0,32640.0
17657,1,6,20240407,1,1,3,2,3,12600.00,2520.0,10080.0
17807,1,7,20230922,4,1,3,2,10,42000.00,8400.0,33600.0
17817,5,6,20250130,5,1,3,2,10,6800.00,1360.0,5440.0
17879,2,11,20231028,7,1,3,2,7,17500.00,3500.0,14000.0
17885,5,9,20240418,12,1,3,2,7,4760.00,952.0,3808.0
17886,5,9,20230807,15,1,3,2,2,1360.00,272.0,1088.0
17994,10,2,20240407,5,1,3,2,7,2730.00,546.0,2184.0
18016,4,11,20231014,12,1,3,2,9,2880.00,576.0,2304.0
18178,9,11,20230830,14,1,3,2,5,1400.00,280.0,1120.0
18193,7,11,20250115,4,1,3,2,1,1850.00,370.0,1480.0
18445,8,8,20230531,4,1,3,2,3,2850.00,570.0,2280.0
18509,11,9,20230828,2,1,3,2,6,5700.00,1140.0,4560.0
18694,9,11,20230125,7,1,3,2,10,2800.00,560.0,2240.0
18842,7,3,20230123,6,1,3,2,1,1850.00,370.0,1480.0
18862,2,2,20230105,5,1,3,2,1,2500.00,500.0,2000.0
19178,9,10,20251029,4,1,3,2,1,280.00,56.0,224.0
19202,9,7,20251013,3,1,3,2,5,1400.00,280.0,1120.0
19215,2,8,20231002,6,1,3,2,9,22500.00,4500.0,18000.0
19406,9,10,20240825,15,1,3,2,1,280.00,56.0,224.0
19917,11,11,20251214,15,1,3,2,5,4750.00,950.0,3800.0
20019,6,9,20240405,10,1,3,2,8,1680.00,336.0,1344.0
20291,8,3,20250507,13,1,3,2,9,8550.00,1710.0,6840.0
20435,1,4,20240321,11,1,3,2,5,21000.00,4200.0,16800.0
20484,1,8,20230623,11,1,3,2,8,33600.00,6720.0,26880.0
20690,1,5,20240226,3,1,3,2,4,16800.00,3360.0,13440.0
20897,6,5,20250912,14,1,3,2,5,1050.00,210.0,840.0
20940,8,5,20250908,13,1,3,2,1,950.00,190.0,760.0
20976,5,1,20250614,6,1,3,2,6,4080.00,816.0,3264.0
21164,5,1,20251207,12,1,3,2,10,6800.00,1360.0,5440.0
21265,1,6,20241017,12,1,3,2,5,21000.00,4200.0,16800.0
21332,10,5,20231031,6,1,3,2,7,2730.00,546.0,2184.0
21448,5,2,20230415,2,1,3,2,2,1360.00,272.0,1088.0
21492,10,1,20230625,13,1,3,2,6,2340.00,468.0,1872.0
21586,2,7,20230920,6,1,3,2,3,7500.00,1500.0,6000.0
21587,3,10,20241210,14,1,3,2,3,15300.00,3060.0,12240.0
21725,5,5,20230429,4,1,3,2,4,2720.00,544.0,2176.0
21830,1,10,20230812,5,1,3,2,9,37800.00,7560.0,30240.0
21841,3,8,20250417,6,1,3,2,4,20400.00,4080.0,16320.0
21960,8,2,20250110,13,1,3,2,5,4750.00,950.0,3800.0
22352,10,10,20230211,12,1,3,2,7,2730.00,546.0,2184.0
22661,10,1,20240506,13,1,3,2,4,1560.00,312.0,1248.0
22719,5,8,20230923,10,1,3,2,10,6800.00,1360.0,5440.0
22786,4,6,20231021,4,1,3,2,3,960.00,192.0,768.0
23075,6,9,20250924,9,1,3,2,5,1050.00,210.0,840.0
23079,4,2,20240525,8,1,3,2,5,1600.00,320.0,1280.0
23088,8,5,20240113,13,1,3,2,8,7600.00,1520.0,6080.0
23152,5,8,20250422,13,1,3,2,10,6800.00,1360.0,5440.0
23155,4,4,20250624,12,1,3,2,2,640.00,128.0,512.0
23171,11,5,20230904,14,1,3,2,8,7600.00,1520.0,6080.0
23278,5,3,20241221,2,1,3,2,9,6120.00,1224.0,4896.0
23389,11,8,20241224,2,1,3,2,2,1900.00,380.0,1520.0
23721,5,4,20250725,2,1,3,2,7,4760.00,952.0,3808.0
23899,10,4,20240610,9,1,3,2,5,1950.00,390.0,1560.0
23915,2,4,20230218,11,1,3,2,8,20000.00,4000.0,16000.0
23917,5,8,20241225,3,1,3,2,2,1360.00,272.0,1088.0
23936,6,2,20251119,10,1,3,2,1,210.00,42.0,168.0
24144,2,8,20240206,8,1,3,2,1,2500.00,500.0,2000.0
24303,7,7,20251008,10,1,3,2,8,14800.00,2960.0,11840.0
24347,9,7,20250420,13,1,3,2,4,1120.00,224.0,896.0
24544,5,11,20230203,2,1,3,2,7,4760.00,952.0,3808.0
24551,7,5,20250503,7,1,3,2,4,7400.00,1480.0,5920.0
24632,8,5,20230603,1,1,3,2,5,4750.00,950.0,3800.0
24669,1,1,20240101,1,1,3,2,4,16800.00,3360.0,13440.0
24979,2,6,20250115,12,1,3,2,4,10000.00,2000.0,8000.0
25026,3,7,20240412,4,1,3,2,1,5100.00,1020.0,4080.0
25033,9,5,20230414,10,1,3,2,3,840.00,168.0,672.0
25161,1,8,20241013,5,1,3,2,3,12600.00,2520.0,10080.0
25342,8,11,20230123,14,1,3,2,8,7600.00,1520.0,6080.0
25378,7,1,20240820,4,1,3,2,10,18500.00,3700.0,14800.0
25393,11,3,20251220,3,1,3,2,4,3800.00,760.0,3040.0
25429,8,6,20240329,7,1,3,2,4,3800.00,760.0,3040.0
25519,4,3,20240127,15,1,3,2,2,640.00,128.0,512.0
25579,3,4,20230101,12,1,3,2,10,51000.00,10200.0,40800.0
25612,8,9,20250523,4,1,3,2,9,8550.00,1710.0,6840.0
25631,5,3,20230629,1,1,3,2,1,680.00,136.0,544.0
25640,11,7,20230615,12,1,3,2,1,950.00,190.0,760.0
25688,10,10,20251019,14,1,3,2,10,3900.00,780.0,3120.0
25696,2,10,20240318,1,1,3,2,10,25000.00,5000.0,20000.0
25710,1,1,20231128,6,1,3,2,5,21000.00,4200.0,16800.0
25847,10,8,20230221,9,1,3,2,2,780.00,156.0,624.0
25879,11,7,20230302,13,1,3,2,1,950.00,190.0,760.0
25947,10,4,20230825,15,1,3,2,6,2340.00,468.0,1872.0
26036,5,10,20230317,7,1,3,2,1,680.00,136.0,544.0
26234,11,6,20250116,3,1,3,2,5,4750.00,950.0,3800.0
26251,4,9,20240305,8,1,3,2,8,2560.00,512.0,2048.0
26317,8,11,20240423,1,1,3,2,5,4750.00,950.0,3800.0
26423,4,5,20240404,10,1,3,2,8,2560.00,512.0,2048.0
26430,1,11,20230121,8,1,3,2,10,42000.00,8400.0,33600.0
26542,3,5,20230206,15,1,3,2,8,40800.00,8160.0,32640.0
26638,7,2,20251128,14,1,3,2,6,11100.00,2220.0,8880.0
26803,7,10,20240121,9,1,3,2,10,18500.00,3700.0,14800.0
26966,2,2,20240826,13,1,3,2,6,15000.00,3000.0,12000.0
27092,11,4,20230125,4,1,3,2,6,5700.00,1140.0,4560.0
27116,9,10,20230820,4,1,3,2,6,1680.00,336.0,1344.0
27279,1,6,20250417,15,1,3,2,2,8400.00,1680.0,6720.0
27402,10,9,20250408,5,1,3,2,5,1950.00,390.0,1560.0
27491,11,3,20230521,11,1,3,2,8,7600.00,1520.0,6080.0
27537,9,8,20240930,13,1,3,2,5,1400.00,280.0,1120.0
27631,1,11,20250116,10,1,3,2,2,8400.00,1680.0,6720.0
27908,1,10,20240803,11,1,3,2,9,37800.00,7560.0,30240.0
27947,4,8,20241105,4,1,3,2,10,3200.00,640.0,2560.0
27963,8,1,20250214,15,1,3,2,5,4750.00,950.0,3800.0
27980,2,7,20250330,7,1,3,2,8,20000.00,4000.0,16000.0
28020,4,8,20240216,8,1,3,2,5,1600.00,320.0,1280.0
28247,1,8,20250519,3,1,3,2,1,4200.00,840.0,3360.0
28316,2,2,20240630,6,1,3,2,7,17500.00,3500.0,14000.0
28356,6,6,20230217,7,1,3,2,9,1890.00,378.0,1512.0
28371,6,8,20250506,7,1,3,2,2,420.00,84.0,336.0
28379,4,7,20231126,9,1,3,2,8,2560.00,512.0,2048.0
28418,11,10,20251206,11,1,3,2,4,3800.00,760.0,3040.0
28423,6,10,20230415,4,1,3,2,9,1890.00,378.0,1512.0
28425,8,11,20231012,8,1,3,2,1,950.00,190.0,760.0
28592,10,11,20251201,10,1,3,2,4,1560.00,312.0,1248.0
28647,7,9,20230520,6,1,3,2,4,7400.00,1480.0,5920.0
28768,10,10,20240327,11,1,3,2,4,1560.00,312.0,1248.0
28775,1,10,20251201,15,1,3,2,2,8400.00,1680.0,6720.0
28806,11,8,20230120,11,1,3,2,10,9500.00,1900.0,7600.0
29214,5,5,20250228,15,1,3,2,7,4760.00,952.0,3808.0
29257,10,10,20241117,13,1,3,2,9,3510.00,702.0,2808.0
29281,1,2,20231022,7,1,3,2,1,4200.00,840.0,3360.0
29341,6,11,20240711,5,1,3,2,4,840.00,168.0,672.0
29383,2,8,20230419,9,1,3,2,3,7500.00,1500.0,6000.0
29423,7,9,20250507,10,1,3,2,5,9250.00,1850.0,7400.0
29465,3,2,20230915,13,1,3,2,5,25500.00,5100.0,20400.0
29525,11,8,20240528,1,1,3,2,7,6650.00,1330.0,5320.0
29606,4,2,20230822,2,1,3,2,4,1280.00,256.0,1024.0
29724,6,10,20230309,6,1,3,2,4,840.00,168.0,672.0
29796,9,10,20241023,11,1,3,2,8,2240.00,448.0,1792.0
29885,1,11,20231216,8,1,3,2,3,12600.00,2520.0,10080.0
29898,6,11,20241010,14,1,3,2,10,2100.00,420.0,1680.0
29999,3,7,20240107,8,1,3,2,2,10200.00,2040.0,8160.0
30191,8,4,20240731,6,1,3,2,10,9500.00,1900.0,7600.0
30193,9,5,20240508,1,1,3,2,4,1120.00,224.0,896.0
30677,4,10,20230410,4,1,3,2,8,2560.00,512.0,2048.0
30716,9,10,20231106,2,1,3,2,1,280.00,56.0,224.0
30804,9,5,20240705,2,1,3,2,4,1120.00,224.0,896.0
30824,11,4,20230306,12,1,3,2,7,6650.00,1330.0,5320.0
30954,1,11,20230812,8,1,3,2,10,42000.00,8400.0,33600.0
31105,8,7,20250731,4,1,3,2,1,950.00,190.0,760.0
31221,1,4,20250912,14,1,3,2,6,25200.00,5040.0,20160.0
31402,4,4,20230325,15,1,3,2,7,2240.00,448.0,1792.0
31506,11,11,20250412,7,1,3,2,4,3800.00,760.0,3040.0
31523,11,9,20230213,9,1,3,2,1,950.00,190.0,760.0
31646,2,10,20230307,6,1,3,2,5,12500.00,2500.0,10000.0
31651,10,8,20230730,14,1,3,2,5,1950.00,390.0,1560.0
31772,4,2,20240416,2,1,3,2,6,1920.00,384.0,1536.0
31856,11,11,20230813,15,1,3,2,1,950.00,190.0,760.0
31877,3,2,20240802,2,1,3,2,1,5100.00,1020.0,4080.0
32095,1,9,20231030,13,1,3,2,10,42000.00,8400.0,33600.0
32140,3,10,20240110,6,1,3,2,4,20400.00,4080.0,16320.0
32156,7,10,20241223,4,1,3,2,4,7400.00,1480.0,5920.0
32301,11,11,20240426,12,1,3,2,9,8550.00,1710.0,6840.0
32363,11,3,20250504,11,1,3,2,9,8550.00,1710.0,6840.0
32400,2,2,20250519,10,1,3,2,9,22500.00,4500.0,18000.0
32476,3,9,20240606,7,1,3,2,6,30600.00,6120.0,24480.0
32845,8,7,20230824,2,1,3,2,7,6650.00,1330.0,5320.0
33058,5,5,20241015,10,1,3,2,2,1360.00,272.0,1088.0
33072,1,3,20251208,13,1,3,2,3,12600.00,2520.0,10080.0
33304,1,5,20250521,2,1,3,2,2,8400.00,1680.0,6720.0
33310,8,5,20241125,1,1,3,2,1,950.00,190.0,760.0
33412,1,2,20240802,5,1,3,2,8,33600.00,6720.0,26880.0
33506,9,10,20231217,14,1,3,2,5,1400.00,280.0,1120.0
33615,10,2,20230317,8,1,3,2,3,1170.00,234.0,936.0
33712,3,11,20250130,5,1,3,2,9,45900.00,9180.0,36720.0
33722,2,6,20230211,5,1,3,2,2,5000.00,1000.0,4000.0
33868,11,9,20230821,12,1,3,2,1,950.00,190.0,760.0
33969,11,11,20250507,4,1,3,2,10,9500.00,1900.0,7600.0
33974,5,3,20250509,9,1,3,2,2,1360.00,272.0,1088.0
34143,9,6,20250807,9,1,3,2,9,2520.00,504.0,2016.0
34183,2,11,20241010,3,1,3,2,1,2500.00,500.0,2000.0
34391,3,11,20250513,5,1,3,2,9,45900.00,9180.0,36720.0
34405,9,9,20251207,14,1,3,2,4,1120.00,224.0,896.0
34407,8,6,20240908,5,1,3,2,9,8550.00,1710.0,6840.0
34453,1,6,20240525,2,1,3,2,10,42000.00,8400.0,33600.0
34813,8,6,20250804,15,1,3,2,6,5700.00,1140.0,4560.0
34830,5,10,20251221,10,1,3,2,10,6800.00,1360.0,5440.0
34883,5,2,20230911,3,1,3,2,2,1360.00,272.0,1088.0
137,1,1,20250601,6,1,3,3,6,25200.00,5040.0,20160.0
297,6,5,20230508,10,1,3,3,4,840.00,168.0,672.0
357,5,8,20251012,13,1,3,3,4,2720.00,544.0,2176.0
380,10,7,20231220,10,1,3,3,8,3120.00,624.0,2496.0
464,6,11,20231007,7,1,3,3,6,1260.00,252.0,1008.0
470,5,4,20230103,4,1,3,3,2,1360.00,272.0,1088.0
791,5,5,20241025,13,1,3,3,9,6120.00,1224.0,4896.0
843,8,2,20240729,3,1,3,3,3,2850.00,570.0,2280.0
933,6,7,20240922,6,1,3,3,6,1260.00,252.0,1008.0
1007,8,2,20250309,4,1,3,3,10,9500.00,1900.0,7600.0
1080,4,9,20231121,1,1,3,3,6,1920.00,384.0,1536.0
1712,9,7,20241219,3,1,3,3,9,2520.00,504.0,2016.0
1985,1,6,20231105,14,1,3,3,4,16800.00,3360.0,13440.0
2036,4,4,20250915,11,1,3,3,10,3200.00,640.0,2560.0
2240,1,10,20230116,6,1,3,3,7,29400.00,5880.0,23520.0
2322,2,9,20250828,15,1,3,3,3,7500.00,1500.0,6000.0
2452,2,4,20240302,3,1,3,3,2,5000.00,1000.0,4000.0
2454,9,3,20251130,11,1,3,3,5,1400.00,280.0,1120.0
2671,7,3,20250701,9,1,3,3,1,1850.00,370.0,1480.0
2791,11,6,20230403,7,1,3,3,8,7600.00,1520.0,6080.0
2881,1,7,20251119,7,1,3,3,10,42000.00,8400.0,33600.0
2981,2,8,20250520,8,1,3,3,3,7500.00,1500.0,6000.0
3002,4,7,20250717,3,1,3,3,5,1600.00,320.0,1280.0
3181,3,3,20230308,13,1,3,3,4,20400.00,4080.0,16320.0
3331,9,6,20230611,9,1,3,3,9,2520.00,504.0,2016.0
3479,5,5,20240304,5,1,3,3,9,6120.00,1224.0,4896.0
3620,7,10,20241023,10,1,3,3,9,16650.00,3330.0,13320.0
3696,4,9,20230506,12,1,3,3,2,640.00,128.0,512.0
3790,9,1,20250109,6,1,3,3,1,280.00,56.0,224.0
3819,10,10,20230219,2,1,3,3,10,3900.00,780.0,3120.0
3930,10,9,20241117,6,1,3,3,1,390.00,78.0,312.0
4220,2,1,20251230,8,1,3,3,6,15000.00,3000.0,12000.0
4340,9,8,20230425,8,1,3,3,6,1680.00,336.0,1344.0
4368,4,4,20240601,14,1,3,3,5,1600.00,320.0,1280.0
4589,8,7,20240910,1,1,3,3,9,8550.00,1710.0,6840.0
4590,1,9,20250127,2,1,3,3,2,8400.00,1680.0,6720.0
4725,10,7,20241205,14,1,3,3,1,390.00,78.0,312.0
4768,8,5,20230108,12,1,3,3,4,3800.00,760.0,3040.0
4852,11,5,20230922,12,1,3,3,10,9500.00,1900.0,7600.0
4866,1,10,20240812,4,1,3,3,9,37800.00,7560.0,30240.0
4872,9,9,20230326,11,1,3,3,10,2800.00,560.0,2240.0
4957,1,5,20251030,2,1,3,3,9,37800.00,7560.0,30240.0
5112,6,8,20230301,13,1,3,3,4,840.00,168.0,672.0
5219,3,11,20240613,12,1,3,3,9,45900.00,9180.0,36720.0
5250,6,11,20231218,2,1,3,3,7,1470.00,294.0,1176.0
5274,10,2,20250317,1,1,3,3,4,1560.00,312.0,1248.0
5357,8,11,20230614,10,1,3,3,9,8550.00,1710.0,6840.0
5363,3,11,20240917,4,1,3,3,4,20400.00,4080.0,16320.0
5387,8,6,20251219,13,1,3,3,2,1900.00,380.0,1520.0
5407,3,10,20250905,4,1,3,3,8,40800.00,8160.0,32640.0
5783,8,8,20251124,8,1,3,3,5,4750.00,950.0,3800.0
5785,10,10,20240110,15,1,3,3,9,3510.00,702.0,2808.0
6238,7,11,20240411,1,1,3,3,2,3700.00,740.0,2960.0
6281,11,3,20251012,2,1,3,3,5,4750.00,950.0,3800.0
6346,11,7,20250528,14,1,3,3,2,1900.00,380.0,1520.0
6493,9,2,20240115,9,1,3,3,4,1120.00,224.0,896.0
6603,5,3,20230506,9,1,3,3,1,680.00,136.0,544.0
6718,10,9,20230615,10,1,3,3,5,1950.00,390.0,1560.0
6778,4,10,20231004,1,1,3,3,9,2880.00,576.0,2304.0
6877,11,8,20251213,7,1,3,3,1,950.00,190.0,760.0
6880,10,9,20240827,14,1,3,3,7,2730.00,546.0,2184.0
6916,5,11,20230206,15,1,3,3,6,4080.00,816.0,3264.0
7037,6,8,20230706,15,1,3,3,6,1260.00,252.0,1008.0
7161,3,8,20241022,2,1,3,3,4,20400.00,4080.0,16320.0
7164,5,8,20240512,11,1,3,3,4,2720.00,544.0,2176.0
7170,10,10,20250506,4,1,3,3,4,1560.00,312.0,1248.0
7273,1,6,20250308,11,1,3,3,10,42000.00,8400.0,33600.0
7349,2,9,20230212,1,1,3,3,5,12500.00,2500.0,10000.0
7361,4,2,20230420,7,1,3,3,6,1920.00,384.0,1536.0
7365,11,8,20231207,10,1,3,3,6,5700.00,1140.0,4560.0
7608,10,10,20241210,11,1,3,3,9,3510.00,702.0,2808.0
7647,9,2,20250412,6,1,3,3,7,1960.00,392.0,1568.0
7718,2,6,20250315,11,1,3,3,2,5000.00,1000.0,4000.0
7732,1,3,20251009,5,1,3,3,2,8400.00,1680.0,6720.0
8039,7,3,20240919,4,1,3,3,4,7400.00,1480.0,5920.0
8276,3,7,20250410,10,1,3,3,7,35700.00,7140.0,28560.0
8382,1,4,20240528,7,1,3,3,5,21000.00,4200.0,16800.0
8433,5,6,20230525,11,1,3,3,3,2040.00,408.0,1632.0
8471,9,6,20251209,9,1,3,3,3,840.00,168.0,672.0
8488,9,4,20250110,6,1,3,3,5,1400.00,280.0,1120.0
